id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,sectors,domains,ai_capabilities,dimensions
1163,Stockholms stad,publicsector,http://start.stockholm,"Our aim is to continuously develop Stockholm, to be there for its citizens and to make Stockholm Northern Europe's most attractive city for people and businesses looking for high quality of life, financial growth and a vibrant, knowledge-based environment.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/10502/StockholmsStad_logotypeStandardA3_300ppi_svart.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,Municipality,"Child Protection, Accounting & Finance, Culture & Leisure, Environment, Operations, Social Services, Traffic & Infrastructure, Education & Learning, Innovation",,"Organization, Technology"
1166,TecPoint,supplier,https://tecpoint.se,"TecPoint is a Swedish company focusing on delivering advanced R&D services in Industrial AI to innovative and high-growth companies. We are experts in machine learning, computer vision, augmented reality, sensors, IoT and autonomous systems. The company has provided R&D services since 2006 and has customers in the Nordics and Western Europe. We support innovation and growth by providing a flexible R&D structure to high-tech companies and start-ups. We work in close cooperation with specialized partners, providing access to state-of-the-art competence.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4781/1519901053405.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,"Automotive, Research, Healthcare & Life Sciences, Information Technology, Food & Farming, Manufacturing, Transportation & Logistics",Research & Development,,
1168,ALMI Mälardalen,corporation,https://www.almi.se/om-almi/kontakt/kontaktlista/?office=4423,"Det här gör Almi Ska du göra verklighet av din idé? Vill du bygga ett företag som är lönsamt, växande och långsiktigt hållbart? I så fall borde du vända dig till oss på Almi. Tillsammans kan vi ta ditt företagande till en ny nivå. Vi på Almi har länge arbetat nära tillväxtföretag. Det har gett oss en unik erfarenhet av de utmaningar som tillväxtföretagande innebär. Det har också lärt oss en hel del om vad som behövs för att lyckas. Vi erbjuder lån och affärsutveckling till företag med tillväxtpotential. Det gäller såväl företag som är i startupfas som befintliga företag. Genom dotterbolaget Almi Invest investerar vi riskkapital i företag i tidiga skeden med stor tillväxtpotential och en skalbar affärsidé. Almi kan bidra på flera olika sätt under företagets tillväxtresa. Ju större potential ditt företag har att växa, desto mer resurser kan Almi satsa. Den första kontakten med Almi startar alltid med en dialog om företagets behov. Den visar om det finns behov av Almis tjänster eller om det finns andra aktörer som bättre tillgodoser företagets behov. Våra rådgivare har lång erfarenhet av att vägleda företag framåt på tillväxtresan. Oavsett var du är på den resan bör du kontakta Almi.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1070/Unknown.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,,,,
1172,DeepMind,corporation,https://deepmind.com,"We’ve always been fascinated by human intelligence – it shaped the modern world we live in today. Intelligence allows us to learn, imagine, cooperate, create, communicate, and so much more. By better understanding different aspects of intelligence, we can use this knowledge as inspiration to build novel computer systems that learn to find solutions to difficult problems on their own.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1178/DeepMind.jpeg,Google,,,1,my.ai.se,,75,2025-10-15 16:50:01,Research,,,Technology
1178,AMD Silo AI,supplier,https://www.amd.com/en/solutions/ai/silo-ai.html,AMD Silo AI is a leading AI lab focused on developing advanced AI models and solutions optimized for AMD leadership compute platforms.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/22848/download.jpeg,,,,1,my.ai.se,,60,2025-10-15 16:50:01,"Retail, Financial, Automotive, Research, Healthcare & Life Sciences, Information Technology, Telecommunications, Manufacturing, Media",,,
1190,Happy42,supplier,https://happy42.dk,"The world is changing at a rapid pace. Your industry is most likely being disrupted by new technologies and startups while you read this. Together we will make sure that you can follow, integrate and create innovation in your industry. That’s what Happy42 is all about! Learn more about what we do",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1532/Happy42.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,Information Technology,,,
1191,Nordic Innovation,publicsector,https://www.nordicinnovation.org,"Nordic Innovation is an organization under the Nordic Council of Ministers. We aim to make the Nordics a pioneering region for sustainable growth by promoting entrepreneurship, innovation and competitiveness in Nordic businesses. We support the Nordic prime ministers’ vision that the Nordic region will become the most sustainable and integrated region in the world in 2030.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1539/Nordic-Innovation.jpeg,,,,1,my.ai.se,,70,2025-10-15 16:50:01,Information Technology,,,
1202,Sentian.ai,startup,https://www.sentian.ai/,"Sentian.ai offers Industrial AI solutions We deliver process optimization solutions based on innovative AI that deliver a sustainable step-change in performance, use fewer natural resources and help organizations retain expert knowledge.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1583/Sentian_Vertical_Dark.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,"Forestry & Wood, Manufacturing, Transportation & Logistics","Sustainability / Ethics / CSR, Operations, Production",,Technology
1212,Weather Labs,startup,https://www.weatherlabs.io/,World's first AI-ready weather API,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1694/Screenshot-2022-03-20-at-14.04.50.png,,,,1,my.ai.se,,55,2025-10-15 16:50:01,"Retail, Financial, Automotive, Research, Municipality, Food & Farming, Space, Forestry & Wood, Telecommunications, Transportation & Logistics, Media, Region",Operations,,Data
1218,Fraunhofer-Chalmers Centre,supplier,http://www.fcc.chalmers.se,"The Fraunhofer-Chalmers Centre (FCC) provides contract research, services, algorithms, and software based on advanced mathematics within modelling, simulation, optimization, and data analytics. FCC incorporates experts in systems & data analysis, pharmacometrics, machine learning & artificial intelligence, fluid & structural dynamics, statistics, numerical analysis, and software development within a tightly integrated environment of about 70 employees, many of which are holding a PhD in their respective subject. The centre is divided into three departments; Geometry and motion planning, Computational engineering and design, and Systems and data analysis. FCC has extensive activities involving applied artificial intelligence and machine learning and is part of Chalmers AI Research center (www.chalmers.se/chair), the Fraunhofer Center for Machine Learning (fzml.fraunhofer.de) – a part of the Fraunhofer Cluster of Excellence Cognitive Internet Technologies, AI Sweden (ai.se).",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1819/FCC.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,"Energy, Automotive, Research, Healthcare & Life Sciences, Information Technology, Food & Farming, Space, Manufacturing",Research & Development,,"Usecases & Inspiration, Competence & Expertise, Technology"
1222,Videquus AB,startup,https://videquus.se/,Videquus offer an AI camera for horses. The camera is connected to a raspberry pi on which a neural network runs to detect and analyse the horse’s behaviour in real time. We are a horse company that wants all horses to feel and perform as well as possible. We want everyone who is responsible for horses to have access to the latest and best technology. We will offer solutions that are so good and user-friendly that we will be the obvious choice for everyone who cares about horses.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1936/Black_orange.jpg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,Food & Farming,Innovation,,"Usecases & Inspiration, Execution, Technology, Vision & Strategy, Data"
1227,Oterlu,startup,https://www.oterlu.com,"Oterlu detects and removes unwanted behavior from chats, forums and other user-generated text. We have created a sophisticated AI and analytics platform that enables you to make smart decisions on how to tackle abusive behaviour. Try out our AI-technology for free through, Discord - https://oterlu.com/discord-bot API - https://signup.oterlu.com/ (Documentation: https://api-docs.oterlu.com/ ) How we work: Your own custom AI model Our AI model is easy to customize to fit exactly your community and your policies. You have full control over what behaviour is acceptable and what is not on your platform. Take targeted action Our web tool empowers you to move from a reactive workflow to being proactive in your day-to-day work. We provide you with analytics distilled to actionable insights. Expert consultation Through our industry expertise from the likes of Google we provide you with expert guidance on how our service can bring the maximal benefit to your community.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1963/oterlu_logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,Information Technology,Customer Service & Support,,
1248,data courage,supplier,https://datacourage.com/,"Creating AI Solutions for Business. Over 15 years in Data Analytics for Business. Covered projects for over 600 companies in 30 countries. Customer Intelligence Demand Forecasting Social Media Intelligence -- Founded in 2007, Data Courage is located in Wroclaw, Poland’s IT capital. We are an enthusiastic team and experts in the latest solutions for analytics, reporting and business intelligence. We are devoted to providing customers access to their data in a quick an easy way. Our clients are small, medium and large companies in more than 30 countries. Consulting, Implementation, Customer Support, Training, Data Science, Predictive Analytics & Machine Learning, Data Modelling and Processes Digitalization – this is only a small part of what we do. Don't hesitate to contact our Managing Director at Data Courage Kamil Karbowiak.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4772/Data-Courage-logo--light-backgroung-3.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,,"Accounting & Finance, Customer Service & Support, Marketing & Communications",,
1254,DataForce by TransPerfect,corporation,https://www.transperfect.com/dataforce,"SCALABLE AND SECURE DATA COLLECTION AND ANNOTATION Bridge AI technologies with a diverse network of over 1 million data contributors, scientists, and engineers.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2546/DataForce_Icon.png,,,,1,my.ai.se,,55,2025-10-15 16:50:01,,,,"Competence & Expertise, Technology, Data"
1263,Meta AI (Facebook),corporation,https://ai.facebook.com,Bringing the world closer together by advancing AI,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2627/Screenshot-2022-05-05-at-13.26.07.png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,Information Technology,,,
1264,Municipality of Simrishamn,publicsector,https://www.simrishamn.se/,Vi ligger i framkant när det gäller tekniska lösningar och att använda robotar som hjälpmedel i vårt dagliga arbete inom stöd och omsorg.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4756/Simrishamns-kommun.png,,,,1,my.ai.se,,60,2025-10-15 16:50:01,Municipality,,,
1266,BootstrapLabs,corporation,https://bootstraplabs.com/,"Applied AI venture capital. BootstrapLabs, a leading Silicon Valley based venture capital firm focused on Applied Artificial Intelligence, and the first VC firm to focus solely on AI since 2015 - with over 30 investments in AI first companies and today investing from the 3rd AI focused seed fund ($115M).",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4752/Bootstraplabs_logo.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,Financial,,,
1271,Softhouse Consulting,supplier,softhouseconsulting.se,"We are software professionals and leaders in software development and help companies grow digital business. We specialize in complex, sophisticated software development to help companies digitally change their business and industry. You get world-class consulting services in engineering, design and technology to make your business thrive.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2844/softhouse-logo-orange_d943bd7b.png,,,,1,my.ai.se,,50,2025-11-11 22:27:30,,,,
1287,Animals AI,startup,https://www.animals.ai/,Computer vision solutions for animal wellbeing on the individual level.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3086/Square_logo_Animalsai.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,Food & Farming,Innovation,,Technology
1306,CEVT AB,corporation,https://www.cevt.se/,"Mobility solutions for a different tomorrow - CEVT is an innovation and development center for future technologies of the Geely Group with the purpose of being at the forefront of new developments in mobility. The whole industry is now undergoing a transformation with new ways of thinking about the car as a product. CEVT is a fast growing, fast moving and exciting company where no day is like the other – where the challenges of tomorrow are on our working table today. CEVT consists of some 2000 people with offices in Gothenburg and Trollhättan in Sweden. CEVT currently works on projects for the car brands Volvo Cars, Geely Auto and Lynk & Co. CEVT is a subsidiary of Zhejiang Geely Holding Group. For more information about CEVT, go to www.cevt.se When you are visiting CEVT:s digital channels, we are collecting your personal data. The personal data is used for evaluating and analyze the usage of the digital channels. Examples of processes that are performed with the collected data are visit- and click statistics. Your personal data is stored for as long as you use our digital channels. For more information on how we use your personal data, please read our privacy notice here: https://www.cevt.se/get-in-touch/ We are continuously evaluating our digital presence, and if you have any questions or thoughts, please contact us at info@cevt.se or dpo@cevt.se Website http://www.cevt.se Industry Motor Vehicle Manufacturing",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3295/1519890877630.jpeg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,Automotive,Engineering,,Data
1311,Neodev,supplier,https://www.neodev.se/,"Neodev AB is a Swedish consulting firm operating in the Öresund region. Our main expertise is software engineering with business areas: artificial intelligence, web, embedded, mobile applications and devops. We offer solutions from prototyping to implementation, as well as initial guidance and advise on how you can best use machine learning to make your product more efficient and competitive for the future.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3328/20170802---Neodev---Vertikal.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,Information Technology,"Research & Development, Sustainability / Ethics / CSR, Engineering",,"Usecases & Inspiration, Execution, Competence & Expertise, Technology, Vision & Strategy, Data"
1313,Ionic Consulting AB,supplier,https://ionic.se/,Next generation cloud services integrator and IT Consulting company,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4727/Ionic_Logo_Positive-full.jpg,,,,1,my.ai.se,,65,2025-10-15 16:50:01,Information Technology,IT & Software,,Vision & Strategy
1320,anch.AI,corporation,https://anch.ai/,"We are a one-stop-shop for Ethical AI Since 2018, we have created an insight engine with a unique methodology for screening, assessing, mitigating, auditing and reporting exposure to ethical risk in AI solutions. This is provided on one coherent platform. The platform enables a cross-organizational orchestration for ethical AI. This means activating several functions in your organization to ensure that your AI solutions are compliant to upcoming EU regulation and conform to your organizational values. Going beyond “symptoms” to root causes of AI ethical pitfalls, we help you create a frictionless highway in your organization to implement AI and achieve faster market acceptance. Users of the platform are members of the tech/AI team, the risk/legal/compliance team and/or business/product owners. The offerings on the platform can be used independent of AI maturity or phase in the AI lifecycle, and across industries.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3425/logo.png,,,,1,my.ai.se,,65,2025-11-11 22:27:30,,Legal & Compliance,,
1345,ENCCS,publicsector,https://enccs.se,"Who we are The EuroCC National Competence Center Sweden (ENCCS) provides high-performance computing training and support for industry, academia and public administration for free. We can guide you before, during and after you have gotten access to high-performance computers by providing useful knowhow, best practices as well as hands on support for your code.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3781/ENCCS-Logo-Horizontal-Colour-icon.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,,Research & Development,,"Usecases & Inspiration, Competence & Expertise, Technology, Data"
1364,"QuantumBlack, AI by McKinsey",corporation,https://www.mckinsey.com/capabilities/quantumblack/how-we-help-clients,"QuantumBlack, AI by McKinsey helps harness the power of hybrid intelligence to create unimagined opportunities in a constantly changing world. Transform faster. Innovate smarter. Anticipate the future. At QuantumBlack, we unlock the power of artificial intelligence (AI) to help organizations reinvent themselves from the ground up—and accelerate sustainable and inclusive growth. We do this by harnessing the foresight and precision of data and technology with the creativity and understanding of people. The result? Hybrid intelligence, a source of competitive advantage that transforms how companies think, operate, and disrupt. Our approach is relentlessly focused on real-world impact. QuantumBlack was born and proven in Formula 1, where teams live and breathe data. As the AI consulting arm of McKinsey, we blend powerful AI and cutting-edge solutions with deep strategic thinking and domain expertise to help our clients innovate and develop new opportunities.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4147/Screenshot-2022-10-12-at-10.08.40.png,McKinsey,,,1,my.ai.se,,85,2025-10-15 16:50:01,,Management & Leadership,,Vision & Strategy
1387,Aito.AI,supplier,https://aito.ai/,"Aito started as a scala-library or a DSL (Domain Specific Language). The Aito-core library was a multi-purpose tool for solving real-world problems with ML- and AI-methods. We've come a long way since. In 2018 Aito was spinned-off from it's birth home, a digital agency Futurice. Being fostered in the culture that won the Best Place to Work in Europe twice, we took some of that with us. We are on a mission to help everyone solve world's problems - big or small - with machine learning. We will first equip RPA and automation developers with easy to use ML tools, at a price-point that makes a cost of prediction insignificant.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4723/305456767_485255273611859_6006601561696877599_n.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,Information Technology,,,
1388,MEM.AI,startup,https://get.mem.ai/,"The self-organizing workspace Mem is the world's first AI-powered workspace that's personalized to you. Amplify your creativity, automate the mundane, and stay organized automatically.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4598/mem.ai..jpeg,,,,1,my.ai.se,,60,2025-10-15 16:50:01,Information Technology,,,
1406,Lidingö Stad,publicsector,https://www.lidingo.se/digitalisering,"Om Lidingö Lidingö har stora grönområden och många platser att må bra på. Här bor cirka 48 000 invånare. Ön har ett rikt kultur- och föreningsliv, flera naturreservat, konferens- och spaanläggningar i natursköna områden. Lidingö har vänorter i Finland, Ukraina, Lettland och Kalifornien. Lidingö stads vision Lidingö är den unika och trygga skärgårdsstaden som utvecklas varsamt och i takt med Lidingöbornas behov. Ett tydligt fokus på kärnverksamheterna ger hög kvalitet i servicen och en låg skatt för Lidingöborna. Lidingö stad ger goda förutsättningar för lokala företag, ett aktivt civilsamhälle och livskraftigt föreningsliv. Högst andel grönyta Lidingö är den tätort i landet som har högst andel grönyta – 72 procent av markytan. I stort sett alla Lidingöbor har minst ett grönområde inom 300 meter från sin egen bostad. Staden arbetar för att invånare och besökare ska kunna cykla, vandra, springa, träna och tävla i tillgängliga spår som sträcker sig 4,8 mil längs havet, i Lidingöloppsspåret samt i öns övriga naturområden. Åtta av tio Lidingöbor skattar sin hälsa som bra eller mycket bra. Stora arrangemang På Lidingö arrangeras Lidingöloppet, världens största terränglopp, samt den legendariska seglartävlingen Lidingö Runt. Här ligger också Sveriges elitidrottscentrum Bosön. Historik Lidingös hälsoprofil skapades redan i början av 1900-talet. Ön marknadsfördes då som en hälsosam plats med frisk luft, som erbjöd goda möjligheter till friluftsliv och rekreation. Lidingö är en gammal kulturbyggd som troligen varit bebodd sedan 600-talet. Det moderna Lidingö växte fram i och med den första bron till fastlandet år 1925.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4656/Lidingo-stad-logotyp-svart.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,Municipality,,,
